Time Stamp,User,Compound,Positive,Neutral,Negative,Tweet,Tweet_Ago
10/14/2013,@Boeing,0,0,1,0,RT @BoeingDefense: #Boeing to build 4th Inmarsat-5 Global Xpress #satellite: http://t.co/R0GALwVN7l @Inmarsat_plc #ElSegundo,1756
10/11/2013,@Boeing,0,0,1,0,RT @BoeingDefense: PHOTO: #Astronaut Scott Carpenter visits #Boeing heritage co. #McDonnell in 1962 after historic #space mission http://t.…,1757
10/11/2013,@Boeing,0,0,1,0,RT @BoeingAirplanes: A tale of two airplanes. The 787 takes on the competition during a delivery flight. http://t.co/IlpMYRKph5 #Boeing,1758
10/10/2013,@Boeing,0.4767,0.193,0.807,0,RT @BoeingAirplanes: We’re proud to partner with @flySAA_US on sustainable aviation biofuel. http://t.co/eJe0psj93b #Boeing,1759
10/9/2013,@Boeing,0.5719,0.209,0.791,0,RT @BoeingAirplanes: Celebrating a “first” with @UTairAvia as they take delivery of a 737-800. Photo: http://t.co/7I9eQwsJY2 #Boeing,1760
10/9/2013,@Boeing,0.5267,0.195,0.805,0,RT @BoeingAirplanes: Congrats to @EL_AL_AIRLINES for taking delivery of their first 737-900ER. Photos: http://t.co/8FexCbcT8N #Boeing,1761
10/8/2013,@Boeing,0,0,1,0,RT @BoeingDefense: #Boeing delivers 5th #Canadian CH-147F Chinook #helicopter: http://t.co/yEu1l6KWVP http://t.co/y9iTTsWtlZ @CanadianForce…,1762
10/8/2013,@Boeing,0,0,1,0,RT @BoeingAirplanes: Video: In their own words. Hear how the 747-8 is exceeding expectations @Lufthansa_USA http://t.co/lp7Eboqqxr  #Boeing,1763
10/7/2013,@Boeing,0,0,1,0,MT @BoeingAirplanes: Heading down under! The 1st @JetstarNews #Boeing #Dreamliner is en route to Melbourne! (via HNL) http://t.co/pYt67JMGo1,1764
10/4/2013,@Boeing,0,0,1,0,MT @BoeingAirplanes: 6 years in a row! The 777 &amp; 747 receive highest marks from frequent business travelers http://t.co/BbeYpxRXoO  #Boeing,1765
10/3/2013,@Boeing,0.636,0.244,0.756,0,RT @BoeingAirplanes: .@RoyalBruneiAir is officially the first #Dreamliner operator in SE Asia. Congratulations! http://t.co/kHan98HwoC,1766
10/3/2013,@Boeing,0,0,1,0,#Boeing third-quarter deliveries totaled 170 commercial airplanes and 43 military aircraft and satellites http://t.co/5kAMbEbnHX,1767
10/3/2013,@Boeing,0,0,1,0,"MT @BoeingAirplanes: Just 2 weeks after its 1st flight, the 787-9 keeps racking up hours in the air. Photos: http://t.co/Dy3vn00sRV #Boeing",1768
10/2/2013,@Boeing,0,0,1,0,"RT @BoeingDefense: VIDEO: US, #Japanese Apache #helicopter crews conduct 1st joint Hellfire-missile test: http://t.co/Curf0ytqY2 @USArmy @J…",1769
10/2/2013,@Boeing,0.34,0.179,0.821,0,RT @BoeingDefense: #Boeing releases upgraded secure data transfer technology: http://t.co/TDfbc0x11S #GEOINT2013 #infosec,1770
10/1/2013,@Boeing,-0.2263,0,0.84,0.16,What's next for ISS? Only limited by our imagination #inNOVAte #sciencecafe,1771
10/1/2013,@Boeing,0,0,1,0,Currently over 1500 experiments on board Int'l Space Station #inNOVAte #Boeing #sciencecafe,1772
10/1/2013,@Boeing,0.3595,0.116,0.884,0,"Attend today’s #sciencecafe in DC, 5:30pm: http://t.co/Ozei4zcYXL Join us later as we tweet live updates from the event! #inNOVAtion #Boeing",1773
10/1/2013,@Boeing,0,0,1,0,"RT @NOVAeducation: Tonight is the night! If you’re in the DC area, check out Making Stuff Faster: #inNOVAtion in Earth Orbit- http://t.co/C…",1774
9/30/2013,@Boeing,-0.3818,0,0.88,0.12,RT @BoeingAirplanes: Our Frederickson facility is up &amp; running again after severe weather. All employees safe—operations back to normal. ht…,1775
9/30/2013,@Boeing,0,0,1,0,RT @one_bell: Check out recent footage from the V-22 aerial refueling proof of concept flight with @BoeingDefense http://t.co/DNwDmtdbll.,1776
9/30/2013,@Boeing,0,0,1,0,MT@NOVAeducation: Learn more about the International #Space Station at this #sciencecafe in DC: http://t.co/ExluWp7Vms #inNOVAtion #Boeing,1777
9/30/2013,@Boeing,0,0,1,0,RT @BoeingDefense: #Boeing delivers 100th Ship’s Signal Exploitation Equipment system: http://t.co/jNWFdcR0Rh @USNavy #SIGINT,1778
9/30/2013,@Boeing,0.4926,0.175,0.825,0,RT @BoeingAirplanes: Five more 737-900ERs in the order books for @AlaskaAir. Thanks for the order! http://t.co/oNlgRFryQY,1779
9/30/2013,@Boeing,0.636,0.259,0.741,0,RT @BoeingAirplanes: Congratulations @Delta for taking delivery of their first #Boeing 737-900ER! http://t.co/FTHHwm1RWj,1780
9/26/2013,@Boeing,0,0,1,0,RT @nbcnightlynews: Elinor Otto is 93. She was a WWII Rosie &amp; she still works for @Boeing today! Watch her tonight on @nbcnightlynews.,1781
9/26/2013,@Boeing,0,0,1,0,"RT @united: A lot of you have asked, here's a pic from on board the 767 we shot ""Orchestra"" on. #unitedplanechat #flyerfriendly http://t.co…",1782
9/26/2013,@Boeing,0.4404,0.162,0.838,0,MT @BoeingAirplanes: Thanks to @AirEuropa for ordering 8 737s. Total net orders for 2013: 834. http://t.co/pidoe4mxSD #Boeing,1783
9/25/2013,@Boeing,0,0,1,0,RT @BoeingCareers: In the DC area? Come to #inNOVAtion in Earth Orbit a #STEM talk by a #Boeing employee on 10/1 at @frontpageva. RSVP: htt…,1784
9/25/2013,@Boeing,0.5994,0.206,0.794,0,MT @boeingairplanes: Congratulations to @RostecRussia on taking delivery of its 1st 737-800. Photo: http://t.co/m0qeWANIyU #Boeing @aeroflot,1785
9/25/2013,@Boeing,0,0,1,0,Boeing# to release third-quarter results on Oct. 23 http://t.co/QPc2tAE44y,1786
9/25/2013,@Boeing,0.5106,0.163,0.837,0,RT @TheAirLeague: Delighted that the Air League/@Boeing scholarships for wounded servicemen are making a real impact. Update at... http://t…,1787
9/25/2013,@Boeing,0.4215,0.219,0.781,0,#Boeing recognized for 4th year for leadership in environmental progress http://t.co/fgvil1aCQN,1788
9/25/2013,@Boeing,0.6705,0.256,0.744,0,RT @boeingairplanes: 4-5-6-7. See why this @united airplane is helping us have fun with numbers. Photos: http://t.co/E1s0VrxbRw #Boeing,1789
9/24/2013,@Boeing,-0.3818,0,0.852,0.148,RT @usairforce: New B-52 upgrades bring more firepower to the fight. Read more here: http://t.co/7W9CX9A1mL @AFGlobalStrike,1790
9/23/2013,@Boeing,0,0,1,0,RT @BoeingDefense: #Boeing QF-16 aerial target completes 1st pilotless flight http://t.co/kWZJctKUTv http://t.co/3GfRyQLsOG http://t.co/DsT…,1791
9/23/2013,@Boeing,0,0,1,0,MT @boeingdefense: #Boeing delivers @USArmy air #missiledefense network processing units http://t.co/Ntj4jhmH19 @northropgrumman #Huntsville,1792
9/20/2013,@Boeing,0.3612,0.143,0.857,0,"RT @BoeingDefense: .@LennoxAir interviews #Boeing exec @Astro_Ferg, #engineer Steve Balistreri on resource efficiency in #space: http://t.c…",1793
9/20/2013,@Boeing,0,0,1,0,RT @BoeingDefense: .@DefenceHQ photo of the day: #Boeing MV-22 Osprey lands on flight deck of @RoyalNavy HMS Illustrious http://t.co/u7KoyY…,1794
9/19/2013,@Boeing,0.7579,0.302,0.698,0,MT @boeingairplanes: Like that gorgeous pic of the 787-9 flying over Mt. Rainier? Download wallpaper here: http://t.co/8ONUkyxYrf,1795
9/19/2013,@Boeing,0.8074,0.343,0.657,0,RT @BoeingDefense: #Boeing X-51A #WaveRider hypersonics team honored with @AirForceAssoc Alison award at #ASC13 http://t.co/McqTRqQc9J http…,1796
9/19/2013,@Boeing,0.4199,0.166,0.834,0,RT @boeingairplanes: Thank you @GECASNews for finalizing an order for 10 #Boeing 787-10 Dreamliners! http://t.co/IakRbmtKF6,1797
9/19/2013,@Boeing,0.4404,0.153,0.847,0,RT @BoeingAirplanes: Thanks to @Lufthansa_DE @Lufthansa_USA for selecting the 777-9X for its future long-haul fleet. #Boeing http://t.co/q5…,1798
9/18/2013,@Boeing,0.3612,0.143,0.857,0,RT @boeingairplanes: Thank you Air Lease Corp for ordering 30 #Boeing 787-10 and 3 787-9 Dreamliners http://t.co/ipw17iZCQt,1799
9/18/2013,@Boeing,0,0,1,0,RT @boeingdefense: #Boeing to complete production of #C17 in 2015 http://t.co/eO2RajP7Hy,1800
9/18/2013,@Boeing,0,0,1,0,"RT @BoeingAirplanes: Video: A look at yesterday’s 787-9 #Dreamliner first flight. Including some air to air shots! http://t.co/gkyf968DwD
#…",1801
9/18/2013,@Boeing,0.4404,0.209,0.791,0,RT @boeingdefense: #Boeing sends protected government signal through commercial #satellite http://t.co/AukguRP8kr #ASC13,1802
9/18/2013,@Boeing,0.8999,0.52,0.48,0,"Learn how the most advanced commercial airplane gains extra efficiency, thanks to a group of innovative engineers http://t.co/Qr2nX3rozf",1803
9/18/2013,@Boeing,0.4019,0.131,0.814,0.054,MT @boeingairplanes: Thanks for following us for the 787-9 1st flight. We'll leave you w/ one last photo: #Dreamliner http://t.co/fyMnVU8brz,1804
9/17/2013,@Boeing,0.802,0.324,0.676,0,MT @boeingairplanes: Photo: 787-9 wraps up a successful first flight. Congrats to the entire team #Dreamliner #Boeing http://t.co/bSrHWZFskN,1805
9/17/2013,@Boeing,0,0,1,0,MT @boeingairplanes: 787-9 now estimated to land just before 4pm Pacific. Webcast will start around 3:55: http://t.co/8ONUkyxYrf #Dreamliner,1806
9/17/2013,@Boeing,0.5719,0.171,0.829,0,"From the dawn of flight to exploring space, we celebrate National #AeroWeek and the aerospace industry Sept. 15-21 @aiaspeaks",1807
9/17/2013,@Boeing,0.296,0.095,0.905,0,RT @BoeingAirplanes: Join our live webcast later this afternoon for 787-9 landing. We'll update estimated time as we hear from our pilots. …,1808
9/17/2013,@Boeing,0,0,1,0,RT @boeingairplanes: Another photo of the first 787-9 on its first flight. #Dreamliner http://t.co/LHfghAjyvg,1809
9/17/2013,@Boeing,0.6124,0.2,0.8,0,MT @boeingairplanes: Photo: 1st look at takeoff of the 787-9. Gorgeous. Official takeoff time 11:02am. #Dreamliner http://t.co/ahbuLsKLND,1810
9/17/2013,@Boeing,0,0,1,0,RT @boeingairplanes: She's up! The first 787-9 is in the air. Photos soon. #Dreamliner,1811
9/17/2013,@Boeing,0,0,1,0,RT @BoeingAirplanes: Photo: taxi underway. First flight next! #Dreamliner http://t.co/mYn514zaKK,1812
9/17/2013,@Boeing,0,0,1,0,RT @BoeingDefense: 1st #Boeing-built Inmarsat-5 satellite on track for 2013 launch http://t.co/S9onb8c806 http://t.co/nrajc564NI @Inmarsat_…,1813
9/17/2013,@Boeing,0,0,1,0,RT @boeingairplanes: Photo: #Boeing employees gathering to watch 787-9 first flight at Paine Field. #Dreamliner http://t.co/46tUxpNhk6,1814
9/17/2013,@Boeing,0.6486,0.227,0.773,0,RT @governorbullock: Proud to join @MaxBaucus &amp; @Boeing CEO Jim McNerney to announce #Helena expansion &amp; 25 new jobs #MTJobs,1815
9/17/2013,@Boeing,0,0,1,0,#Boeing announces Montana site expansion and 787-10 work http://t.co/T4otiHPeB1,1816
9/17/2013,@Boeing,0.2481,0.118,0.805,0.076,MT @boeingairplanes: Photo: The 787-9 in her stall ready for the big day! 1st flight set for 10am PT. #Dreamliner http://t.co/EfJETKLYDE,1817
9/17/2013,@Boeing,0,0,1,0,RT @BoeingDefense: Next #Boeing #GPS IIF #satellite arrives at Cape Canaveral for launch http://t.co/EfkUpmMWDZ http://t.co/cX33m66GkM @USA…,1818
9/17/2013,@Boeing,0,0,1,0,RT @BoeingAirplanes: Watch live webcast of 787-9 first flight Tues morning. Starts 20 minutes before takeoff: http://t.co/NmPVRnganp  #Boei…,1819
9/17/2013,@Boeing,0,0,1,0,"RT @BoeingAirplanes: 787-9 first flight set for Tuesday, Sept 17 at 10am Pacific-- subject to weather &amp; other factors. #Boeing #Dreamliner",1820
9/17/2013,@Boeing,0,0,1,0,RT @BoeingAirplanes: The first 787-9 completed taxi tests this evening. Photo: http://t.co/DFLl4E1A4W #Boeing #Dreamliner,1821
9/16/2013,@Boeing,0.4767,0.22,0.78,0,RT @boeingdefense: #Boeing offers improved #cybersecurity training and #simulation tool http://t.co/iuhhDzt4cK #ASC13,1822
9/16/2013,@Boeing,0.7096,0.33,0.67,0,RT @defensemedianet: Photos and video of @Boeing's Advanced Super Hornet undergoing flight testing: http://t.co/Zqs9ESQ2FO,1823
9/16/2013,@Boeing,-0.128,0,0.927,0.073,RT @boeingairplanes: We forecast the Asia Pacific region to lead demand for new pilots over next 20 years. http://t.co/er4t3z03Rz #Boeing,1824
9/14/2013,@Boeing,0.8221,0.417,0.583,0,RT @BoeingAirplanes: Loud and proud! #Boeing employees share their passion for @Seahawks. Video: http://t.co/EHyLHClzyt  #GoHawks,1825
9/12/2013,@Boeing,0,0,1,0,RT @315aw: She is here!  The Air Force's last C-17! #p223 http://t.co/hesC7gdcru,1826
9/12/2013,@Boeing,-0.128,0,0.87,0.13,"RT @southwestair: Strike a pose, there's nothing to it. #NYFW #AvGeek http://t.co/6IAA8R7vjI",1827
9/12/2013,@Boeing,0.25,0.154,0.846,0,MT @boeingdefense: #Boeing fulfills @usairforce #C17 production contract w/223rd delivery http://t.co/K3786CRlV9 http://t.co/tPVZqhf7Rm...,1828
9/12/2013,@Boeing,0.4404,0.153,0.847,0,RT @BoeingDefense: Gen. Selva @USAirForce: #C17 delivers hope and power; nothing short of spectacular http://t.co/Me7lDZKo7k #P223 #LastAMC…,1829
9/11/2013,@Boeing,0.4939,0.167,0.833,0,"RT @boeingairplanes: Why you should care about three new 787 routes, via @CNTraveler and @crankyflier: http://t.co/M0qxd3rywR #Boeing",1830
9/11/2013,@Boeing,0,0,1,0,MT @boeingairplanes: How does Apple ship new iPhones to 9 countries for a launch event? Use a 777! http://t.co/bXiIcwDlWs via @MacRumors,1831
9/11/2013,@Boeing,0.2023,0.091,0.909,0,"RT @BoeingDefense: VIDEO: Phantom Swift, #Boeing’s latest X-plane, was designed, built &amp; flown in less than 30 days http://t.co/97XNczoAhS …",1832
9/11/2013,@Boeing,0.4199,0.134,0.866,0,Jude Law shows us where he'd like to sit on our new #787 at the #tiff13! http://t.co/uodd1fWiSJ #varietystudio http://t.co/fLCOmkf7Xe,1833
9/11/2013,@Boeing,0,0,1,0,We remember. #Honor911 @Sept11Memorial,1834
9/11/2013,@Boeing,0,0,1,0,RT @BoeingDefense: MT @britishmilitary: #BMT2013 sponsors #Boeing will showcase Schools Build a Plane project; find out more here http://t.…,1835
9/10/2013,@Boeing,0,0,1,0,"RT @BoeingDefense: Via http://t.co/g7CEGtr4mK, #Boeing KC-46A #Tanker ‘on Cost, on Schedule,’ Acting @USAirForce Secretary Says http://t.co…",1836
9/6/2013,@Boeing,0,0,1,0,MT @boeingairplanes: Aviation High School students preview the latest in pilot training. http://t.co/whRShDIPSx #Boeing #avgeek #STEM,1837
9/4/2013,@Boeing,0,0,1,0,"RT @boeingdefense: .@usairforce, #Boeing finalize KC-46A #Tanker aircraft design: http://t.co/bORvFFFrg6",1838
9/4/2013,@Boeing,0,0,1,0,#Boeing CEO to Speak at Morgan Stanley Industrials Conference Sept. 16 http://t.co/5ecjFbnIHi,1839
9/4/2013,@Boeing,0.5994,0.218,0.782,0,RT @boeingairplanes: Congratulations to @FedEx for taking  delivery of its first #Boeing 767 Freighter. http://t.co/9FHdTc7SeG,1840
9/4/2013,@Boeing,0,0,1,0,RT @boeingdefense: #Boeing to build 56 additional A-10 wings for @usairforce: http://t.co/BtkhLIKfkE http://t.co/OqIQrDkVzP #Macon,1841
9/4/2013,@Boeing,0.5267,0.185,0.815,0,"RT @BoeingAirplanes: Congrats on launching 787 inaugural &amp; new routes to @British_Airways, @united &amp; @Fly_Norwegian. http://t.co/KYXBOrfk8W…",1842
9/3/2013,@Boeing,0,0,1,0,RT @BoeingDefense: #Boeing #tanker remains on schedule w/ start of 2nd refueling boom assembly http://t.co/kl6QJj91fC http://t.co/jqEjpj1br…,1843
8/29/2013,@Boeing,0,0,1,0,MT @boeingairplanes: #Boeing forecasts the need for more than 1 million new pilots &amp; techs over next 20 yrs. Details: http://t.co/QfwGqxRtM7,1844
8/29/2013,@Boeing,0,0,1,0,MT @USAFCENT: C-17 airlift photo album http://t.co/z8oEYEGS7h #Boeing @AirMobilityCmd,1845
8/29/2013,@Boeing,0.4404,0.172,0.828,0,RT @boeingairplanes: Thanks to @WestJet for their pending order of 65 737 MAXs. http://t.co/HEFBoSf1dw #Boeing,1846
8/28/2013,@Boeing,0.4939,0.144,0.856,0,"Fifty years later, the power of Dr. King’s speech still moves the world. Today we remember and honor him. #haveadream",1847
8/28/2013,@Boeing,0.5106,0.142,0.858,0,"RT @Lufthansa_USA: Fun fact: Each wing of a @Boeing 747-8 could accommodate the floorspace of four 3br/2ba apartments (or, twenty three New…",1848
8/28/2013,@Boeing,0,0,1,0,"MT @boeingdefense: #avgeeks, check out #Boeing #AdvSuperHornet desktop wallpaper available 4 download: http://t.co/abZYEtyv7F #navalaviation",1849
8/28/2013,@Boeing,0.4215,0.141,0.859,0,MT @boeingdefense: Nice view from a CH-147F Chinook during a demo flight over DE &amp; PA: http://t.co/eqiXRnznAq #Boeing #Canada #rotorcraft,1850
8/28/2013,@Boeing,0,0,1,0,MT @boeingdefense: PHOTO: Canadian CH-147F Chinook #helicopter demos Digital Automatic Flight Control System http://t.co/30RYsBHLVn #Boeing,1851
8/28/2013,@Boeing,0,0,1,0,MT @boeingairplanes: Photos: 1st 787 for @RoyalBruneiAir rolls out of the paint hangar sporting a new livery. http://t.co/gEDEQxcfrA #Boeing,1852
8/28/2013,@Boeing,0,0,1,0,RT @boeingdefense: More on #Boeing #AdvSuperHornet: A video feature http://t.co/ZrZcmfRn7E &amp; media kit http://t.co/NsfnX60HI3,1853
8/28/2013,@Boeing,0.4215,0.306,0.597,0.097,"#Boeing #AdvSuperHornet demos significant stealth, range improvements: http://t.co/GUDtc0pnN2 @northropgrumman @GEAviation @Raytheon",1854
8/26/2013,@Boeing,0,0,1,0,RT @boeingairplanes: More images &amp; video from the 787-9 rollout! http://t.co/wgV7ahHE03 #avgeek #Boeing #Dreamliner,1855
8/26/2013,@Boeing,0.4404,0.146,0.854,0,RT @BoeingAirplanes: Thanks to Xiamen Airlines for ordering six 787s. Here’s the Dreamliner in Xiamen livery: http://t.co/m0yfngDxZV #Boeing,1856
8/26/2013,@Boeing,0,0,1,0,"MT @AirMobilityCmd VIDEO: For our C-17 fans, RT or mention if you are one of them! http://t.co/w68E9EIbJk",1857
8/23/2013,@Boeing,0,0,1,0,RT @boeingdefense: #Boeing begins assembling 2nd KC-46A #Tanker aircraft: http://t.co/Yfo5IwRmkO @usairforce #Everett @BoeingAirplanes,1858
8/23/2013,@Boeing,0.4199,0.128,0.872,0,RT @boeingairplanes: Photos: Make room for the MAX! See how we’re getting things ready in our 737 factory. http://t.co/0nGMgibJND #Boeing,1859
8/22/2013,@Boeing,0,0,1,0,"MT @NASA_Johnson #NASA905 unveiled today @NASA, #Boeing handover ceremony to @SpaceCenterHou. http://t.co/1Ij94XYk30",1860
8/22/2013,@Boeing,0.3182,0.173,0.827,0,Learn how Boeing's South Carolina facility is driving environmentally responsible production: http://t.co/ZVj1wQyn6t,1861
8/20/2013,@Boeing,0,0,1,0,RT @boeingdefense: #Boeing delivers C-17 training center to Stewart @AirNatlGuard Base: http://t.co/CbOJrYtig5 @105AW #NewYork,1862
8/20/2013,@Boeing,0,0,1,0,"MT @boeingdefense: #Boeing comms relay #satellites complete #space, Earthly tests: http://t.co/UInt3OaBV3 http://t.co/kVKYToXawm @NASA #TDRS",1863
8/20/2013,@Boeing,-0.25,0.078,0.779,0.143,"RT @boeingdefense: #Boeing reaches 250,000-kit milestone for JDAM weapon program: http://t.co/DrbTa24ynj @usairforce @TeamEglin #StCharles",1864
8/19/2013,@Boeing,0,0,1,0,RT @boeingdefense: VIDEO: #Boeing CH-47 Chinook #helicopter gets a 'cool' upgrade http://t.co/nWwEeX7o1L @USArmy @FortRiley @Army_Aviation,1865
8/16/2013,@Boeing,0,0,1,0,MT @boeingairplanes: Wheels up for @AeroMexico_com's 1st #Boeing Dreamliner! The new 787 is on its way to Mexico City http://t.co/sGATIqSV5O,1866
8/15/2013,@Boeing,0,0,1,0,MT @usairforce: See how one C-17 crew brings troops and equipment home from Afghanistan http://t.co/MbFcbdbgrs @USAFCENT #AirForce,1867
8/15/2013,@Boeing,0,0,1,0,RT @boeingdefense: #Boeing EMARSS aircraft begin @USArmy flight tests: http://t.co/sqUnyuBNYR #C4ISR @USAGAPG,1868
8/14/2013,@Boeing,0,0,1,0,RT @boeingairplanes: Photos: The first KC-46A tanker starts to take shape in our 767 factory. http://t.co/MepaVs3HJe #Boeing,1869
8/13/2013,@Boeing,0.1779,0.134,0.866,0,"#Boeing highlighting affordable, low-risk #unmanned solutions @ #AUVSI Booth 2401, e.g., http://t.co/0jd7yIio7W http://t.co/Wxa6t9SLCg",1870
8/13/2013,@Boeing,0.68,0.285,0.715,0,"#Boeing #engineers get to wear sweet goggles, do cool stuff: http://t.co/mD7gAVKApn Find out more! http://t.co/jPrTOpqKfK @BoeingCareers",1871
